DATE & TIME,Solar Radiation (Wh/m)2,UV Intensity,Atmospheric Clarity,Temperature (2m),Humidity (2M),PS,Wind Speed (10m),Wind Direction (10m),MW Supply,MW Demand
2021-01-01 00:00:00,0.0,0.0,0.37,8.03,6.65,93.99,3.62,85.05,0,204.89
2021-01-01 01:00:00,0.0,0.0,0.37,8.01,6.65,94.0,3.5,91.92,0,191.17000000000002
2021-01-01 02:00:00,0.0,0.0,0.37,8.03,6.65,94.0,3.41,98.58,0,182.21
2021-01-01 03:00:00,0.0,0.0,0.37,8.01,6.59,93.98,3.33,101.65,0,171.64
2021-01-01 04:00:00,0.0,0.0,0.37,7.92,6.59,93.98,3.26,104.87,0,168.28
2021-01-01 05:00:00,0.0,0.0,0.37,7.86,6.53,94.0,3.15,107.9,0,179.41
2021-01-01 06:00:00,0.0,0.0,0.37,7.71,6.47,94.03,3.07,108.99,0,197.96
2021-01-01 07:00:00,26.64,0.02,0.37,7.6,6.41,94.08,2.94,107.95,0,163.23999999999998
2021-01-01 08:00:00,175.64,0.23,0.54,8.15,6.41,94.15,2.88,104.94,14,158.26999999999998
2021-01-01 09:00:00,358.77,1.0,0.65,9.14,6.47,94.2,2.77,100.07,150,157.01
2021-01-01 10:00:00,509.47,2.15,0.7,10.97,6.47,94.19,2.71,92.32,185,164.14999999999998
2021-01-01 11:00:00,599.23,3.08,0.73,12.8,6.47,94.13,2.74,90.16,185,164.98999999999998
2021-01-01 12:00:00,614.74,3.23,0.72,14.01,6.47,94.04,2.76,90.0,185,166.73999999999998
2021-01-01 13:00:00,573.09,2.77,0.71,14.98,6.53,93.97,2.83,94.28,185,175.07
2021-01-01 14:00:00,473.59,1.75,0.7,15.44,6.47,93.92,2.96,97.13,185,167.64999999999998
2021-01-01 15:00:00,306.27,0.73,0.62,15.26,6.47,93.92,3.09,94.06,185,166.73999999999998
2021-01-01 16:00:00,127.0,0.1,0.49,14.07,6.53,93.96,2.61,86.57,203,173.18
2021-01-01 17:00:00,9.96,0.0,0.37,11.09,6.53,94.04,2.6,74.13,20,173.67
2021-01-01 18:00:00,0.0,0.0,0.3707142857142857,10.59,6.53,94.13,2.86,71.52,0,237.16
2021-01-01 19:00:00,0.0,0.0,0.3714285714285714,10.29,6.47,94.18,3.31,74.39,0,232.32999999999996
2021-01-01 20:00:00,0.0,0.0,0.3721428571428571,9.51,6.47,94.17,3.67,78.59,0,227.01
2021-01-01 21:00:00,0.0,0.0,0.3728571428571428,8.22,6.41,94.16,3.59,83.0,0,224.07
2021-01-01 22:00:00,0.0,0.0,0.3735714285714285,7.31,6.35,94.16,3.42,87.25,0,218.04999999999998
2021-01-01 23:00:00,0.0,0.0,0.3742857142857143,6.57,6.29,94.15,3.25,92.62,0,209.16
2021-01-02 00:00:00,0.0,0.0,0.375,5.97,6.23,94.15,3.15,98.69,0,198.58999999999997
2021-01-02 01:00:00,0.0,0.0,0.3757142857142857,5.44,6.16,94.16,3.06,103.12,0,186.12999999999997
2021-01-02 02:00:00,0.0,0.0,0.3764285714285714,4.94,6.04,94.17,2.93,102.93,0,173.88
2021-01-02 03:00:00,0.0,0.0,0.3771428571428571,4.94,5.98,94.16,2.89,99.03,0,164.07999999999998
2021-01-02 04:00:00,0.0,0.0,0.3778571428571428,5.26,5.92,94.14,2.91,95.85,0,160.79
2021-01-02 05:00:00,0.0,0.0,0.3785714285714285,5.31,5.86,94.15,2.93,93.06,0,169.47
2021-01-02 06:00:00,0.0,0.0,0.3792857142857143,4.68,5.8,94.21,2.92,92.14,0,190.54
2021-01-02 07:00:00,27.13,0.02,0.38,4.77,5.74,94.26,3.34,94.7,0,155.26
2021-01-02 08:00:00,165.5,0.25,0.51,6.7,5.68,94.31,4.6,95.75,30,153.08999999999997
2021-01-02 09:00:00,335.16,1.15,0.61,8.79,5.74,94.33,4.21,94.26,110,159.18
2021-01-02 10:00:00,507.5,2.42,0.7,11.8,5.8,94.29,4.96,100.81,110,163.23999999999998
2021-01-02 11:00:00,604.54,3.48,0.73,14.64,6.16,94.21,5.5,108.05,220,166.39
2021-01-02 12:00:00,609.42,3.55,0.71,16.7,6.65,94.12,5.66,112.39,220,166.32
2021-01-02 13:00:00,567.13,3.05,0.7,17.65,6.84,94.06,5.46,113.96,220,172.76
2021-01-02 14:00:00,461.87,1.98,0.67,17.81,7.02,94.02,5.33,112.96,220,169.18999999999997
2021-01-02 15:00:00,301.35,0.83,0.6,17.44,7.14,94.02,5.25,108.14,165,166.6
2021-01-02 16:00:00,118.0,0.12,0.45,16.28,7.26,94.05,4.42,96.09,100,173.88
2021-01-02 17:00:00,10.0,0.0,0.34,14.03,7.14,94.08,4.43,82.8,20,168.63
2021-01-02 18:00:00,0.0,0.0,0.3407142857142857,13.3,6.96,94.14,5.94,78.32,0,232.95999999999998
2021-01-02 19:00:00,0.0,0.0,0.3414285714285714,12.39,6.71,94.18,6.69,78.97,0,228.54999999999998
2021-01-02 20:00:00,0.0,0.0,0.3421428571428571,11.39,6.53,94.19,6.7,80.33,0,224.14
2021-01-02 21:00:00,0.0,0.0,0.3428571428571428,10.55,6.41,94.18,6.62,82.68,0,219.87
2021-01-02 22:00:00,0.0,0.0,0.3435714285714286,9.72,6.29,94.16,6.4,85.8,0,213.71
2021-01-02 23:00:00,0.0,0.0,0.3442857142857143,9.01,6.29,94.16,6.06,88.67,0,204.89
2021-01-03 00:00:00,0.0,0.0,0.345,8.88,6.29,94.15,6.12,90.66,0,188.37
2021-01-03 01:00:00,0.0,0.0,0.3457142857142857,8.55,6.29,94.13,5.62,92.23,0,177.38
2021-01-03 02:00:00,0.0,0.0,0.3464285714285714,7.72,6.35,94.11,4.62,93.1,0,168.28
2021-01-03 03:00:00,0.0,0.0,0.3471428571428571,7.12,6.35,94.08,4.31,93.32,0,161.28
2021-01-03 04:00:00,0.0,0.0,0.3478571428571428,7.15,6.41,94.06,4.54,92.96,0,157.57
2021-01-03 05:00:00,0.0,0.0,0.3485714285714285,6.98,6.41,94.07,4.05,88.89,0,167.16
2021-01-03 06:00:00,0.0,0.0,0.3492857142857142,6.96,6.41,94.1,4.14,84.04,1,186.12999999999997
2021-01-03 07:00:00,25.02,0.02,0.35,7.22,6.41,94.15,4.58,81.07,2,150.64
2021-01-03 08:00:00,153.49,0.25,0.47,8.5,6.47,94.2,4.81,79.05,20,149.86999999999998
2021-01-03 09:00:00,293.55,1.02,0.53,10.74,6.53,94.22,4.68,79.03,20,153.16
2021-01-03 10:00:00,455.98,2.27,0.63,14.02,6.65,94.16,5.66,90.4,80,160.36999999999998
2021-01-03 11:00:00,543.62,3.15,0.66,16.63,7.02,94.05,6.31,96.9,230,161.07
2021-01-03 12:00:00,576.84,3.33,0.67,18.19,7.32,93.94,6.41,97.71,230,163.17
2021-01-03 13:00:00,501.44,2.67,0.62,19.03,7.51,93.86,6.14,97.23,230,180.32
2021-01-03 14:00:00,415.02,1.8,0.6,19.25,7.57,93.84,5.64,94.69,230,166.95
2021-01-03 15:00:00,274.66,0.75,0.55,18.8,7.63,93.85,5.47,86.64,230,165.89999999999998
2021-01-03 16:00:00,117.19,0.12,0.45,17.27,7.63,93.88,5.38,75.2,160,174.29999999999998
2021-01-03 17:00:00,10.09,0.0,0.34,14.48,7.45,93.91,5.64,66.92,20,174.57999999999998
2021-01-03 18:00:00,0.0,0.0,0.3421428571428572,13.08,7.14,93.96,6.75,66.1,0,242.2
2021-01-03 19:00:00,0.0,0.0,0.3442857142857143,11.86,6.96,94.01,6.83,67.63,0,236.95
2021-01-03 20:00:00,0.0,0.0,0.3464285714285714,10.72,6.77,94.04,6.38,69.57,0,234.57
2021-01-03 21:00:00,0.0,0.0,0.3485714285714286,9.82,6.71,94.05,5.81,72.32,0,230.78999999999996
2021-01-03 22:00:00,0.0,0.0,0.3507142857142857,9.09,6.65,94.04,5.22,74.63,0,223.16
2021-01-03 23:00:00,0.0,0.0,0.3528571428571428,8.44,6.65,94.02,4.73,76.45,0,216.64999999999998
2021-01-04 00:00:00,0.0,0.0,0.355,7.8,6.71,94.01,4.18,77.13,0,205.79999999999998
2021-01-04 01:00:00,0.0,0.0,0.3571428571428571,7.21,6.71,94.01,3.66,76.56,0,188.37
2021-01-04 02:00:00,0.0,0.0,0.3592857142857143,7.01,6.71,94.01,3.51,76.21,0,177.73
2021-01-04 03:00:00,0.0,0.0,0.3614285714285714,7.14,6.71,94.01,3.73,72.82,0,170.86999999999998
2021-01-04 04:00:00,0.0,0.0,0.3635714285714285,7.28,6.65,94.02,3.87,72.52,0,168.0
2021-01-04 05:00:00,0.0,0.0,0.3657142857142857,7.3,6.59,94.07,3.43,72.1,0,173.67
2021-01-04 06:00:00,0.0,0.0,0.3678571428571429,7.14,6.47,94.13,3.15,65.85,0,192.85
2021-01-04 07:00:00,25.72,0.02,0.37,7.19,6.41,94.15,3.33,68.07,0,166.73999999999998
2021-01-04 08:00:00,173.95,0.25,0.53,7.94,6.53,94.19,3.52,74.67,8,157.57
2021-01-04 09:00:00,316.7,1.1,0.57,9.73,6.84,94.24,3.68,83.06,10,161.76999999999998
2021-01-04 10:00:00,318.03,1.67,0.44,12.06,6.9,94.24,4.29,88.75,34,165.89999999999998
2021-01-04 11:00:00,491.47,3.08,0.59,13.67,6.96,94.17,4.33,87.73,65,168.63
2021-01-04 12:00:00,497.42,3.05,0.58,14.86,7.08,94.09,4.26,84.22,163,165.26999999999998
2021-01-04 13:00:00,520.8,2.9,0.64,15.72,7.14,94.01,4.42,82.27,182,177.03
2021-01-04 14:00:00,411.66,1.85,0.59,15.97,7.14,93.96,4.7,84.37,182,170.79999999999998
2021-01-04 15:00:00,297.2,0.83,0.59,15.66,7.14,93.96,4.62,87.58,119,169.60999999999999
2021-01-04 16:00:00,124.96,0.15,0.47,14.9,7.14,94.02,4.01,90.45,80,176.89
2021-01-04 17:00:00,11.11,0.0,0.34,13.3,7.2,94.07,2.91,91.08,40,173.81
2021-01-04 18:00:00,0.0,0.0,0.3421428571428572,12.61,7.08,94.1,3.39,90.53,0,241.70999999999998
2021-01-04 19:00:00,0.0,0.0,0.3442857142857143,12.16,7.02,94.16,3.55,90.38,0,233.72999999999996
2021-01-04 20:00:00,0.0,0.0,0.3464285714285714,11.86,6.96,94.21,3.42,93.4,0,225.74999999999997
2021-01-04 21:00:00,0.0,0.0,0.3485714285714286,11.55,6.84,94.2,3.77,96.06,0,216.08999999999997
2021-01-04 22:00:00,0.0,0.0,0.3507142857142857,11.03,6.77,94.18,3.78,98.08,0,212.1
2021-01-04 23:00:00,0.0,0.0,0.3528571428571428,10.65,6.71,94.16,3.85,100.53,0,204.75
2021-01-05 00:00:00,0.0,0.0,0.355,10.35,6.65,94.11,3.8,102.69,0,197.47
2021-01-05 01:00:00,0.0,0.0,0.3571428571428571,9.7,6.59,94.08,3.3,104.7,0,185.29
2021-01-05 02:00:00,0.0,0.0,0.3592857142857143,9.7,6.53,94.09,3.14,104.87,0,176.89
2021-01-05 03:00:00,0.0,0.0,0.3614285714285714,9.89,6.47,94.09,3.43,103.02,0,168.42
2021-01-05 04:00:00,0.0,0.0,0.3635714285714285,9.82,6.41,94.11,3.41,102.57,0,165.2
2021-01-05 05:00:00,0.0,0.0,0.3657142857142857,9.71,6.41,94.16,3.35,102.8,0,168.42
2021-01-05 06:00:00,0.0,0.0,0.3678571428571429,9.58,6.35,94.21,3.4,103.56,0,174.79
2021-01-05 07:00:00,25.84,0.02,0.37,9.55,6.23,94.27,3.88,105.55,0,141.26
2021-01-05 08:00:00,137.4,0.25,0.42,10.31,6.16,94.32,4.32,110.3,8,142.17
2021-01-05 09:00:00,292.19,1.17,0.52,12.4,6.41,94.34,4.71,116.61,40,145.32
2021-01-05 10:00:00,435.89,2.42,0.6,13.98,6.59,94.29,5.27,119.07,204,149.66
2021-01-05 11:00:00,559.22,3.75,0.67,14.67,6.59,94.2,5.29,116.87,204,161.7
2021-01-05 12:00:00,560.16,3.83,0.65,15.08,6.59,94.12,4.85,113.14,240,172.68999999999997
2021-01-05 13:00:00,471.32,3.2,0.58,16.12,6.65,94.06,4.54,107.41,240,174.85999999999999
2021-01-05 14:00:00,464.55,2.23,0.67,16.51,6.59,94.04,4.49,105.34,240,162.60999999999999
2021-01-05 15:00:00,307.07,0.98,0.6,16.21,6.53,94.06,4.24,102.88,239,161.56
2021-01-05 16:00:00,130.19,0.17,0.48,14.88,6.59,94.1,3.38,96.5,216,162.82
2021-01-05 17:00:00,11.95,0.0,0.35,11.45,6.53,94.15,3.05,85.88,64,158.89999999999998
2021-01-05 18:00:00,0.0,0.0,0.3521428571428571,10.54,6.47,94.21,3.43,82.28,0,215.32
2021-01-05 19:00:00,0.0,0.0,0.3542857142857142,10.16,6.35,94.24,3.74,80.87,0,211.39999999999998
2021-01-05 20:00:00,0.0,0.0,0.3564285714285714,9.59,6.23,94.25,3.94,80.99,0,206.57
2021-01-05 21:00:00,0.0,0.0,0.3585714285714285,8.9,6.04,94.25,3.96,83.42,0,200.68999999999997
2021-01-05 22:00:00,0.0,0.0,0.3607142857142857,8.26,5.86,94.26,3.8,85.64,0,194.81
2021-01-05 23:00:00,0.0,0.0,0.3628571428571428,7.38,5.62,94.27,3.45,87.01,0,187.73999999999998
2021-01-06 00:00:00,0.0,0.0,0.365,6.97,5.37,94.28,3.28,89.86,0,176.60999999999999
2021-01-06 01:00:00,0.0,0.0,0.3671428571428571,6.56,5.13,94.3,3.09,95.22,0,166.95
2021-01-06 02:00:00,0.0,0.0,0.3692857142857143,5.79,4.94,94.3,2.96,99.89,0,160.16
2021-01-06 03:00:00,0.0,0.0,0.3714285714285714,5.31,4.82,94.29,2.88,101.74,0,153.08999999999997
2021-01-06 04:00:00,0.0,0.0,0.3735714285714285,4.94,4.7,94.3,2.83,101.31,0,148.82
2021-01-06 05:00:00,0.0,0.0,0.3757142857142857,4.64,4.52,94.34,2.84,99.98,0,151.26999999999998
2021-01-06 06:00:00,0.0,0.0,0.3778571428571428,4.33,4.39,94.4,2.82,96.36,0,160.29999999999998
2021-01-06 07:00:00,26.52,0.02,0.38,4.54,4.33,94.46,2.73,93.28,0,132.44
2021-01-06 08:00:00,183.35,0.27,0.56,7.1,4.21,94.52,3.76,92.62,0,138.67
2021-01-06 09:00:00,360.88,1.2,0.65,9.3,4.21,94.57,3.27,91.37,92,145.46
2021-01-06 10:00:00,477.07,2.38,0.66,13.08,4.76,94.55,4.45,94.94,200,149.38
2021-01-06 11:00:00,617.52,3.7,0.74,15.34,5.37,94.47,4.63,90.29,240,154.07
2021-01-06 12:00:00,640.11,3.95,0.74,16.4,5.49,94.36,4.47,86.89,240,153.79
2021-01-06 13:00:00,605.0,3.45,0.74,16.92,5.43,94.3,4.34,82.56,232,161.42
2021-01-06 14:00:00,498.04,2.27,0.71,17.03,5.25,94.29,4.08,76.84,220,160.64999999999998
2021-01-06 15:00:00,338.13,1.0,0.66,16.63,5.0,94.33,4.0,71.78,220,163.66
2021-01-06 16:00:00,150.34,0.17,0.55,14.87,5.19,94.36,3.22,69.23,220,173.88
2021-01-06 17:00:00,13.39,0.0,0.38,11.39,5.0,94.39,3.19,70.86,160,164.07999999999998
2021-01-06 18:00:00,0.0,0.0,0.3821428571428571,10.0,4.58,94.43,3.5,75.41,0,219.79999999999998
2021-01-06 19:00:00,0.0,0.0,0.3842857142857143,9.02,4.33,94.45,3.65,81.75,0,216.85999999999999
2021-01-06 20:00:00,0.0,0.0,0.3864285714285714,8.03,4.09,94.47,3.68,87.56,0,210.21
2021-01-06 21:00:00,0.0,0.0,0.3885714285714285,7.16,3.97,94.47,3.58,91.75,0,203.56
2021-01-06 22:00:00,0.0,0.0,0.3907142857142857,6.48,3.85,94.46,3.45,94.02,0,199.14999999999998
2021-01-06 23:00:00,0.0,0.0,0.3928571428571428,6.16,3.85,94.45,3.3,93.93,0,190.32999999999998
2021-01-07 00:00:00,0.0,0.0,0.395,6.16,3.78,94.44,3.1,93.32,0,181.51
2021-01-07 01:00:00,0.0,0.0,0.3971428571428571,5.73,3.78,94.44,2.9,93.71,0,170.23999999999998
2021-01-07 02:00:00,0.0,0.0,0.3992857142857142,4.94,3.66,94.43,2.83,93.49,0,156.1
2021-01-07 03:00:00,0.0,0.0,0.4014285714285714,4.26,3.6,94.38,2.78,92.73,0,154.91
2021-01-07 04:00:00,0.0,0.0,0.4035714285714286,3.81,3.54,94.35,2.83,94.44,0,151.06
2021-01-07 05:00:00,0.0,0.0,0.4057142857142857,3.87,3.48,94.34,2.87,98.31,0,156.31
2021-01-07 06:00:00,0.0,0.0,0.4078571428571428,4.43,3.54,94.36,2.7,101.54,1,171.85
2021-01-07 07:00:00,28.54,0.02,0.41,4.73,3.6,94.41,2.38,104.04,2,142.1
2021-01-07 08:00:00,158.03,0.25,0.48,6.19,3.54,94.47,2.82,104.11,24,147.0
2021-01-07 09:00:00,326.34,1.2,0.59,7.83,3.48,94.51,2.44,90.92,92,152.25
2021-01-07 10:00:00,441.48,2.42,0.61,11.23,3.36,94.5,3.32,96.21,260,158.89999999999998
2021-01-07 11:00:00,527.81,3.55,0.63,13.37,3.3,94.42,3.65,93.19,260,157.92
2021-01-07 12:00:00,557.62,3.9,0.64,14.48,3.3,94.32,3.71,84.93,192,158.06
2021-01-07 13:00:00,515.91,3.45,0.62,14.93,3.36,94.25,3.94,81.79,112,164.78
2021-01-07 14:00:00,385.86,2.08,0.55,14.37,3.36,94.23,4.25,81.01,172,160.72
2021-01-07 15:00:00,256.31,0.9,0.5,13.58,3.36,94.25,4.51,83.44,172,161.91
2021-01-07 16:00:00,119.72,0.15,0.43,12.35,3.66,94.25,3.88,85.15,112,167.57999999999998
2021-01-07 17:00:00,13.49,0.0,0.36,9.81,3.85,94.27,3.17,83.92,36,162.89
2021-01-07 18:00:00,0.0,0.0,0.3635714285714285,8.25,3.66,94.3,3.34,80.3,0,224.62999999999997
2021-01-07 19:00:00,0.0,0.0,0.3671428571428571,6.97,3.48,94.35,3.43,74.7,0,218.32999999999998
2021-01-07 20:00:00,0.0,0.0,0.3707142857142857,6.1,3.36,94.36,3.44,72.72,0,215.46
2021-01-07 21:00:00,0.0,0.0,0.3742857142857143,5.38,3.23,94.36,3.39,74.49,0,205.87
2021-01-07 22:00:00,0.0,0.0,0.3778571428571428,4.73,3.11,94.34,3.27,77.16,0,200.27
2021-01-07 23:00:00,0.0,0.0,0.3814285714285714,4.17,3.05,94.33,3.18,82.37,0,193.89999999999998
2021-01-08 00:00:00,0.0,0.0,0.385,3.68,2.99,94.33,3.1,91.01,0,180.32
2021-01-08 01:00:00,0.0,0.0,0.3885714285714285,3.24,2.99,94.33,3.03,100.85,0,170.38
2021-01-08 02:00:00,0.0,0.0,0.3921428571428571,2.86,2.93,94.32,2.9,106.09,0,163.1
2021-01-08 03:00:00,0.0,0.0,0.3957142857142857,2.58,2.87,94.28,2.71,106.56,0,156.03
2021-01-08 04:00:00,0.0,0.0,0.3992857142857142,2.37,2.81,94.26,2.56,103.23,0,150.64
2021-01-08 05:00:00,0.0,0.0,0.4028571428571428,2.24,2.81,94.28,2.42,99.49,0,156.45
2021-01-08 06:00:00,0.0,0.0,0.4064285714285714,2.11,2.75,94.31,2.3,95.26,0,168.76999999999998
2021-01-08 07:00:00,28.44,0.02,0.41,2.29,2.81,94.35,2.18,92.26,0,140.0
2021-01-08 08:00:00,198.69,0.25,0.61,5.09,2.81,94.38,2.55,92.63,0,142.93999999999997
2021-01-08 09:00:00,389.73,1.15,0.7,7.27,2.81,94.4,2.4,89.81,0,148.60999999999999
2021-01-08 10:00:00,543.56,2.45,0.74,11.19,2.81,94.38,3.22,108.39,248,153.51
2021-01-08 11:00:00,636.76,3.48,0.76,13.57,2.87,94.29,3.88,111.87,256,160.51
2021-01-08 12:00:00,674.75,3.95,0.77,14.6,2.87,94.2,4.11,106.68,248,163.38
2021-01-08 13:00:00,633.88,3.45,0.77,15.11,2.87,94.14,4.17,100.57,248,155.96
2021-01-08 14:00:00,527.52,2.27,0.75,15.15,2.87,94.12,4.12,93.7,248,156.86999999999998
2021-01-08 15:00:00,364.41,0.98,0.7,14.62,2.81,94.13,4.11,86.84,248,159.46
2021-01-08 16:00:00,168.06,0.17,0.59,12.67,3.23,94.16,3.16,80.16,248,159.10999999999999
2021-01-08 17:00:00,15.52,0.0,0.39,8.54,3.23,94.19,3.28,73.12,248,154.83999999999997
2021-01-08 18:00:00,0.0,0.0,0.3892857142857143,7.13,2.87,94.22,3.63,72.19,0,234.42999999999998
2021-01-08 19:00:00,0.0,0.0,0.3885714285714285,6.23,2.69,94.24,3.7,73.71,0,231.97999999999996
2021-01-08 20:00:00,0.0,0.0,0.3878571428571428,5.42,2.56,94.25,3.68,76.73,0,223.16
2021-01-08 21:00:00,0.0,0.0,0.3871428571428572,4.74,2.5,94.25,3.61,80.66,0,216.72
2021-01-08 22:00:00,0.0,0.0,0.3864285714285714,4.3,2.44,94.24,3.43,85.03,0,211.32999999999998
2021-01-08 23:00:00,0.0,0.0,0.3857142857142857,4.18,2.5,94.22,3.21,90.42,0,216.08999999999997
2021-01-09 00:00:00,0.0,0.0,0.385,3.86,2.5,94.2,3.15,97.69,0,191.79999999999998
2021-01-09 01:00:00,0.0,0.0,0.3842857142857143,3.52,2.5,94.2,3.16,104.17,0,180.39
2021-01-09 02:00:00,0.0,0.0,0.3835714285714285,3.05,2.44,94.18,3.08,107.1,0,172.13
2021-01-09 03:00:00,0.0,0.0,0.3828571428571428,2.71,2.44,94.16,2.94,106.85,0,162.26
2021-01-09 04:00:00,0.0,0.0,0.3821428571428572,2.8,2.5,94.16,2.75,104.67,0,156.23999999999998
2021-01-09 05:00:00,0.0,0.0,0.3814285714285714,3.12,2.5,94.19,2.58,102.06,0,161.98
2021-01-09 06:00:00,0.0,0.0,0.3807142857142857,3.2,2.56,94.22,2.48,99.43,0,173.18
2021-01-09 07:00:00,26.01,0.02,0.38,3.56,2.56,94.25,2.55,97.58,0,150.14999999999998
2021-01-09 08:00:00,168.57,0.23,0.52,5.11,2.32,94.29,3.52,95.34,9,153.51
2021-01-09 09:00:00,339.56,1.1,0.61,6.77,2.38,94.33,3.33,89.73,60,157.43
2021-01-09 10:00:00,478.45,2.35,0.66,9.69,2.69,94.31,3.8,94.83,60,159.67
2021-01-09 11:00:00,553.48,3.38,0.66,12.75,3.72,94.22,4.61,107.45,160,159.25
2021-01-09 12:00:00,553.25,3.7,0.63,14.83,4.76,94.12,4.41,112.71,160,162.18999999999997
2021-01-09 13:00:00,473.05,2.95,0.57,15.8,5.25,94.06,4.14,111.14,224,174.01999999999998
2021-01-09 14:00:00,348.98,1.8,0.49,16.0,5.43,94.03,4.06,105.29,145,166.18
2021-01-09 15:00:00,227.52,0.77,0.44,15.63,5.55,94.03,4.17,97.22,125,165.76
2021-01-09 16:00:00,93.73,0.12,0.33,14.28,5.8,94.07,3.53,87.08,80,173.95
2021-01-09 17:00:00,14.06,0.0,0.34,11.63,5.62,94.15,3.53,77.72,30,172.97
2021-01-09 18:00:00,0.0,0.0,0.3385714285714286,10.67,5.37,94.21,4.31,75.08,0,239.32999999999996
2021-01-09 19:00:00,0.0,0.0,0.3371428571428572,9.67,5.07,94.25,4.66,75.15,0,234.70999999999998
2021-01-09 20:00:00,0.0,0.0,0.3357142857142857,8.75,4.64,94.26,4.81,76.87,0,229.32
2021-01-09 21:00:00,0.0,0.0,0.3342857142857143,7.83,4.21,94.28,4.74,80.13,0,221.76
2021-01-09 22:00:00,0.0,0.0,0.3328571428571428,6.86,3.78,94.26,4.38,84.57,0,215.25
2021-01-09 23:00:00,0.0,0.0,0.3314285714285714,6.0,3.48,94.22,3.91,89.89,0,207.54999999999998
2021-01-10 00:00:00,0.0,0.0,0.33,5.27,3.3,94.21,3.4,96.33,0,192.64
2021-01-10 01:00:00,0.0,0.0,0.3285714285714285,4.7,3.3,94.21,3.1,102.5,0,183.82
2021-01-10 02:00:00,0.0,0.0,0.3271428571428572,4.23,3.3,94.21,2.89,107.11,0,171.98999999999998
2021-01-10 03:00:00,0.0,0.0,0.3257142857142857,3.89,3.3,94.19,2.75,109.93,0,163.45
2021-01-10 04:00:00,0.0,0.0,0.3242857142857143,3.62,3.3,94.18,2.67,110.56,0,159.81
2021-01-10 05:00:00,0.0,0.0,0.3228571428571428,3.41,3.36,94.2,2.66,110.46,0,163.38
2021-01-10 06:00:00,0.0,0.0,0.3214285714285714,3.3,3.42,94.24,2.68,111.71,0,174.43999999999997
2021-01-10 07:00:00,22.09,0.02,0.32,3.79,3.54,94.3,2.46,108.49,0,152.32
2021-01-10 08:00:00,159.21,0.2,0.48,6.18,3.6,94.35,3.4,102.47,7,155.04999999999998
2021-01-10 09:00:00,299.31,0.92,0.54,8.27,3.72,94.41,3.14,92.86,139,161.21
2021-01-10 10:00:00,398.52,1.85,0.55,11.62,4.15,94.41,3.53,93.3,139,165.68999999999997
2021-01-10 11:00:00,511.09,3.02,0.61,14.88,5.13,94.35,3.69,92.18,139,164.43
2021-01-10 12:00:00,536.45,3.15,0.62,16.33,5.49,94.26,3.41,81.7,139,163.86999999999998
2021-01-10 13:00:00,539.16,2.77,0.65,17.03,5.55,94.19,3.25,71.65,202,173.67
2021-01-10 14:00:00,438.09,1.85,0.62,17.18,5.49,94.17,3.32,64.16,194,168.83999999999997
2021-01-10 15:00:00,266.43,0.77,0.51,16.76,5.43,94.19,3.49,61.08,185,165.41
2021-01-10 16:00:00,140.88,0.15,0.48,14.98,5.74,94.22,2.69,65.14,177,172.82999999999998
2021-01-10 17:00:00,13.86,0.0,0.32,11.26,5.37,94.27,3.03,74.89,12,171.71
2021-01-10 18:00:00,0.0,0.0,0.325,9.9,5.13,94.33,3.37,82.13,0,236.32
2021-01-10 19:00:00,0.0,0.0,0.33,9.04,4.88,94.38,3.45,86.88,0,238.27999999999997
2021-01-10 20:00:00,0.0,0.0,0.335,8.17,4.7,94.41,3.39,91.85,0,232.32999999999996
2021-01-10 21:00:00,0.0,0.0,0.34,7.36,4.46,94.42,3.3,98.84,0,224.42
2021-01-10 22:00:00,0.0,0.0,0.345,6.62,4.33,94.41,3.22,106.77,0,219.02999999999997
2021-01-10 23:00:00,0.0,0.0,0.35,5.94,4.21,94.38,3.11,113.09,0,212.79999999999998
2021-01-11 00:00:00,0.0,0.0,0.355,5.37,4.15,94.39,2.89,119.27,0,203.0
2021-01-11 01:00:00,0.0,0.0,0.36,5.02,4.03,94.43,2.61,127.69,0,190.89
2021-01-11 02:00:00,0.0,0.0,0.365,4.86,4.03,94.44,2.35,139.32,0,175.07
2021-01-11 03:00:00,0.0,0.0,0.37,4.71,4.03,94.43,2.19,153.98,0,165.89999999999998
2021-01-11 04:00:00,0.0,0.0,0.375,4.49,4.09,94.41,2.14,169.26,0,163.86999999999998
2021-01-11 05:00:00,0.0,0.0,0.38,4.33,4.15,94.43,2.07,182.59,0,169.82
2021-01-11 06:00:00,0.0,0.0,0.385,4.31,4.21,94.48,1.86,193.86,0,181.79
2021-01-11 07:00:00,27.36,0.02,0.39,4.58,4.33,94.54,1.53,205.12,0,153.79
2021-01-11 08:00:00,194.91,0.27,0.59,6.77,4.52,94.6,1.49,213.86,0,159.88
2021-01-11 09:00:00,387.16,1.27,0.7,8.88,4.58,94.65,1.3,219.41,103,163.79999999999998
2021-01-11 10:00:00,545.02,2.67,0.74,12.76,4.46,94.68,0.23,218.05,210,166.10999999999999
2021-01-11 11:00:00,645.88,3.88,0.77,16.17,3.91,94.64,1.39,28.87,210,171.43
2021-01-11 12:00:00,677.66,4.27,0.77,17.19,3.72,94.57,1.67,21.15,228,172.76
2021-01-11 13:00:00,586.08,3.41,0.7,17.83,3.6,94.51,1.88,18.21,229,182.62999999999997
